stage,n_estimators,rank,candidate_id,mean_macro_f1,sd_macro_f1,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
1,25,1,30,0.821448236217177,0.011308231159067312,47.620842599950265,3,entropy,40.0,2,2,0.1,False
1,25,2,51,0.821448236217177,0.011308231159067312,46.13242540007923,3,entropy,,2,2,0.1,False
1,25,3,31,0.820169571193393,0.0062655932982097285,59.8303071000264,3,gini,20.0,5,2,0.2,False
1,25,4,32,0.8195169679117654,0.00953986862474847,29.471872800029814,3,gini,,10,2,0.1,False
1,25,5,16,0.8189631763783937,0.012758988928642155,46.88883050001459,3,entropy,,2,1,0.1,False
1,25,6,29,0.8166771820220258,0.012027857088966113,91.733877199993,3,entropy,20.0,10,1,0.2,False
1,25,7,93,0.8166771820220258,0.012027857088966113,89.40161850000732,3,entropy,60.0,10,1,0.2,False
1,25,8,3,0.8150640213802425,0.011293533404557092,86.77316460001748,3,entropy,,10,4,0.2,False
1,25,9,12,0.8150640213802425,0.011293533404557092,89.58376590005355,3,entropy,20.0,10,4,0.2,False
1,25,10,87,0.8146004225593954,0.003973359801176699,60.8953182999976,3,gini,60.0,2,2,0.2,False
1,25,11,15,0.8144276240234957,0.0023688683508139683,47.51522510003997,3,entropy,,10,1,0.1,False
1,25,12,58,0.8144276240234957,0.0023688683508139683,46.59655020007631,3,entropy,60.0,10,1,0.1,False
1,25,13,89,0.8140604259739543,0.0031048834863382515,47.463982499961276,3,entropy,80.0,10,2,0.1,False
1,25,14,33,0.8131140778031029,0.00930599449592361,83.89072239992674,3,entropy,,5,8,0.2,False
1,25,15,63,0.8131140778031029,0.00930599449592361,84.38357190001989,3,entropy,40.0,2,8,0.2,False
1,25,16,35,0.8128119018525535,0.011382016183139866,90.7169490000233,3,entropy,80.0,2,2,0.2,False
1,25,17,96,0.8126163339791269,0.006100223759636372,87.85905009997077,3,entropy,40.0,5,4,0.2,False
1,25,18,59,0.8112854026400953,0.012204995296839122,63.01094710006146,3,gini,60.0,10,1,0.2,False
1,25,19,5,0.8107078983780441,0.006054950831347501,45.0248323000269,3,entropy,80.0,10,4,0.1,False
1,25,20,79,0.8107078983780441,0.006054950831347501,44.850298700039275,3,entropy,60.0,10,4,0.1,False
1,25,21,4,0.8102181888505372,0.008551406019892845,25.8584295999608,3,gini,40.0,5,8,0.1,False
1,25,22,70,0.8096609927609921,0.0028194550284496287,51.56333839992294,3,gini,60.0,5,8,0.2,False
1,25,23,78,0.8096609927609921,0.0028194550284496287,50.493232500040904,3,gini,,2,8,0.2,False
1,25,24,82,0.8096609927609921,0.0028194550284496287,51.33270650001941,3,gini,80.0,10,8,0.2,False
1,25,25,84,0.8091565395010457,0.003376624680661127,12.860736000002362,3,gini,,2,8,0.05,False
1,25,26,28,0.8087929400244466,0.007455317421801213,56.904276100045536,3,gini,60.0,5,4,0.2,False
1,25,27,44,0.8087929400244466,0.007455317421801213,56.23357280000346,3,gini,40.0,5,4,0.2,False
1,25,28,11,0.8086879383885582,0.003745382609471031,21.767597800004296,3,entropy,60.0,20,8,0.05,False
1,25,29,23,0.8084027396414467,0.013889415665742949,23.66672160004964,3,entropy,,20,4,0.05,False
1,25,30,53,0.8075182981509932,0.008776971705903374,13.100888599990867,3,gini,40.0,20,8,0.05,False
1,25,31,7,0.8074239370530232,0.003575180287425939,43.53761630010558,3,entropy,20.0,10,8,0.1,False
1,25,32,81,0.8068742820951328,0.011043752877422536,24.468737399962265,3,entropy,80.0,2,1,0.05,False
1,25,33,56,0.8055159545179618,0.006581626814269809,35.56351589993574,3,gini,20.0,20,2,0.2,True
1,25,34,8,0.8052241078497312,0.00034983459725911026,18.924331100017298,3,gini,,2,1,0.1,True
