stage,n_estimators,rank,candidate_id,mean_macro_f1,sd_macro_f1,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
1,25,1,5,0.8194545254779283,0.013919746135275097,45.30208170003607,3,entropy,80.0,2,4,0.1,False
1,25,2,1,0.8177042203064167,0.016354047394989652,98.85028250003234,3,entropy,40.0,5,2,0.2,False
1,25,3,28,0.8174219454050117,0.010544627053321874,22.920279200014193,3,entropy,40.0,10,8,0.05,False
1,25,4,24,0.8171822951455744,0.01275633132130766,90.65697810001438,3,entropy,,10,1,0.2,False
1,25,5,42,0.8165702502083434,0.013556073600264703,29.121678900002735,3,gini,40.0,20,2,0.1,False
1,25,6,81,0.8165304264012153,0.019890689006299374,59.009069000021555,3,gini,,2,4,0.2,False
1,25,7,83,0.8163317906981011,0.011332484378839646,31.081763100024546,3,gini,20.0,10,1,0.1,False
1,25,8,63,0.8160254088625467,0.015975060128489427,15.516980399988825,3,gini,,2,2,0.05,False
1,25,9,27,0.8142181653839832,0.005176615242917572,26.33225139998831,3,gini,80.0,2,8,0.1,False
1,25,10,76,0.8142181653839832,0.005176615242917572,26.281228999985615,3,gini,60.0,10,8,0.1,False
1,25,11,4,0.8142016567230902,0.01595935937649329,93.12697420001496,3,entropy,20.0,5,1,0.2,False
1,25,12,14,0.8139762250060851,0.011925385542017716,91.11656600001152,3,entropy,60.0,5,4,0.2,False
1,25,13,98,0.8139762250060851,0.011925385542017716,89.4680059000093,3,entropy,20.0,2,4,0.2,False
1,25,14,46,0.8132544188456223,0.018714778148544255,30.896345300017856,3,gini,,5,4,0.1,False
1,25,15,16,0.8112795234521899,0.01826867124958671,84.12478750001173,3,entropy,,2,8,0.2,False
1,25,16,33,0.8112600078709686,0.016334958250629913,61.85766670000157,3,gini,20.0,20,1,0.2,False
1,25,17,78,0.8109980208901497,0.015017268858068474,63.33402710000519,3,gini,80.0,5,2,0.2,False
1,25,18,69,0.808746187867076,0.014020875246998946,94.23264749997179,3,entropy,20.0,2,1,0.2,False
1,25,19,95,0.8082940351040016,0.013431770667010231,24.125963800033787,3,entropy,20.0,20,1,0.05,False
1,25,20,97,0.8072169857188477,0.00859344900312581,22.868825700017624,3,entropy,20.0,20,4,0.05,False
1,25,21,89,0.8051772436381618,0.010474254158422364,6.435930699983146,3,gini,,10,2,0.02,False
1,25,22,84,0.8049963860880128,0.009163927023660359,6.5664848999876995,3,entropy,20.0,5,4,sqrt,False
1,25,23,62,0.8036586051911606,0.0070116323682808636,10.034941700025229,3,entropy,80.0,20,2,0.02,False
1,25,24,57,0.8034217762258561,0.0074039596669522095,9.841640099999495,3,entropy,20.0,20,2,0.02,False
1,25,25,25,0.8029772319522165,0.01572181020796906,37.56349150001188,3,gini,,5,2,0.2,True
1,25,26,7,0.8020251858282452,0.008473395660403116,6.319022700015921,3,gini,80.0,20,2,0.02,False
1,25,27,91,0.8019821530772386,0.025013493373440006,55.72758470001281,3,entropy,40.0,5,2,0.2,True
1,25,28,50,0.8018208487156063,0.014640681519578947,26.96404669995536,3,entropy,20.0,5,4,0.1,True
1,25,29,72,0.8018208487156063,0.014640681519578947,27.950928599981125,3,entropy,20.0,2,4,0.1,True
1,25,30,96,0.8018208487156063,0.014640681519578947,27.53995850001229,3,entropy,60.0,5,4,0.1,True
1,25,31,45,0.8010591227070551,0.02331601292971513,52.946553799993126,3,gini,,20,8,0.2,False
1,25,32,22,0.8007518170755468,0.009927668293153764,16.992948900006013,3,gini,40.0,2,4,0.1,True
1,25,33,39,0.8007183320608279,0.010910847316109808,9.903066399972886,3,entropy,20.0,10,1,0.02,False
1,25,34,20,0.8006683106290753,0.004611316376283118,27.167117699980736,3,entropy,,10,4,0.1,True
