iter,n_resources,rank_test_score,candidate_id,mean_test_score,std_test_score,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
0,25,1,47,0.8948348852774014,0.005913798808048268,4.879094799980521,3,gini,20.0,2,2,0.05,False
0,25,2,20,0.8945613291233512,0.010780089033050723,7.557460199925117,3,entropy,40.0,2,1,0.05,False
0,25,3,62,0.8926295872225699,0.006220389532711313,27.202046300051734,3,entropy,80.0,10,2,0.2,False
0,25,4,78,0.8926295872225699,0.006220389532711313,27.27944800001569,3,entropy,40.0,10,2,0.2,False
0,25,5,80,0.8924730937211823,0.003604766075118234,26.94706999999471,3,entropy,40.0,2,2,0.2,False
0,25,6,88,0.8920459178410849,0.0034018730962796424,9.401061000186019,3,gini,20.0,10,4,0.1,False
0,25,7,64,0.8919931290285196,0.006551426447247498,9.898552399943583,3,gini,40.0,10,1,0.1,False
0,25,8,21,0.8913697338856892,0.0056493030023002065,13.495467099943198,3,entropy,20.0,10,4,0.1,False
0,25,9,66,0.890732899107379,0.006097426873771203,14.186239000060596,3,entropy,80.0,2,1,0.1,False
0,25,10,93,0.8902398814869975,0.005094975377566549,10.630432600039057,3,gini,80.0,5,1,0.1,False
0,25,11,79,0.8900340954754619,0.005413059220541978,10.519020200008526,3,gini,60.0,5,1,0.1,False
0,25,12,91,0.8898561454323642,0.011992536738740643,8.972655600053258,3,gini,80.0,5,4,0.1,False
0,25,13,35,0.8892794054488485,0.002121621338472048,24.627682200050913,3,entropy,40.0,5,8,0.2,False
0,25,14,85,0.8892470337278096,0.005641288855436952,13.747623600065708,3,entropy,20.0,2,4,0.1,False
0,25,15,81,0.8880504328275641,0.004444359639460203,19.973561199964024,3,gini,,10,1,0.2,False
0,25,16,26,0.8879623396256205,0.008213592306094171,14.060937700094655,3,entropy,60.0,20,2,0.1,False
0,25,17,92,0.8877320105337265,0.010989876388549877,3.3105130998883396,3,entropy,40.0,10,1,0.02,False
